,budget_str,currency,currency_iso,budget,budget_USD
2245,"$20,000,000",$,USD,20000000.0,20000000.0
2246,"$20,000,000",$,USD,20000000.0,20000000.0
2247,"$20,000,000",$,USD,20000000.0,20000000.0
2248,"$30,000,000",$,USD,30000000.0,30000000.0
2249,"$20,000,000",$,USD,20000000.0,20000000.0
2250,"$15,000,000",$,USD,15000000.0,15000000.0
2251,"$35,000,000",$,USD,35000000.0,35000000.0
2252,"$20,000,000",$,USD,20000000.0,20000000.0
2253,"$19,000,000",$,USD,19000000.0,19000000.0
2254,"$20,000,000",$,USD,20000000.0,20000000.0
2255,"$20,000,000",$,USD,20000000.0,20000000.0
2256,"$20,000,000",$,USD,20000000.0,20000000.0
2258,"$35,000,000",$,USD,35000000.0,35000000.0
2259,"$20,000,000",$,USD,20000000.0,20000000.0
2260,"$20,000,000",$,USD,20000000.0,20000000.0
2261,"$20,000,000",$,USD,20000000.0,20000000.0
2262,"$37,000,000",$,USD,37000000.0,37000000.0
2263,"$20,000,000",$,USD,20000000.0,20000000.0
2264,"$20,000,000",$,USD,20000000.0,20000000.0
2265,"$20,000,000",$,USD,20000000.0,20000000.0
2266,"$20,000,000",$,USD,20000000.0,20000000.0
2267,"$19,500,000",$,USD,19500000.0,19500000.0
2268,"$20,000,000",$,USD,20000000.0,20000000.0
2269,"$20,000,000",$,USD,20000000.0,20000000.0
2270,"$20,000,000",$,USD,20000000.0,20000000.0
2271,"$20,000,000",$,USD,20000000.0,20000000.0
2272,"$20,000,000",$,USD,20000000.0,20000000.0
2273,"$40,000,000",$,USD,40000000.0,40000000.0
2274,"$20,000,000",$,USD,20000000.0,20000000.0
2275,"$20,000,000",$,USD,20000000.0,20000000.0
2276,"$20,000,000",$,USD,20000000.0,20000000.0
2277,"$30,000,000",$,USD,30000000.0,30000000.0
2278,"$22,000,000",$,USD,22000000.0,22000000.0
2279,"$20,000,000",$,USD,20000000.0,20000000.0
2280,"$20,000,000",$,USD,20000000.0,20000000.0
2281,"$22,000,000",$,USD,22000000.0,22000000.0
2282,"$20,000,000",$,USD,20000000.0,20000000.0
2283,"$20,000,000",$,USD,20000000.0,20000000.0
2284,"$20,000,000",$,USD,20000000.0,20000000.0
2285,"$20,000,000",$,USD,20000000.0,20000000.0
2286,"$20,000,000",$,USD,20000000.0,20000000.0
2287,"$20,000,000",$,USD,20000000.0,20000000.0
2288,"$20,000,000",$,USD,20000000.0,20000000.0
2289,"$20,000,000",$,USD,20000000.0,20000000.0
2290,"$20,000,000",$,USD,20000000.0,20000000.0
2291,"$20,000,000",$,USD,20000000.0,20000000.0
2292,"$9,000,000",$,USD,9000000.0,9000000.0
2293,"$20,000,000",$,USD,20000000.0,20000000.0
2294,"$21,000,000",$,USD,21000000.0,21000000.0
2295,"$20,000,000",$,USD,20000000.0,20000000.0
2296,"$33,000,000",$,USD,33000000.0,33000000.0
2297,"$20,000,000",$,USD,20000000.0,20000000.0
2298,"$27,000,000",$,USD,27000000.0,27000000.0
2299,"$20,000,000",$,USD,20000000.0,20000000.0
2300,"$20,000,000",$,USD,20000000.0,20000000.0
2301,"$20,000,000",$,USD,20000000.0,20000000.0
2302,"$20,000,000",$,USD,20000000.0,20000000.0
2304,"$20,000,000",$,USD,20000000.0,20000000.0
2305,"$20,000,000",$,USD,20000000.0,20000000.0
2306,"$20,000,000",$,USD,20000000.0,20000000.0
2307,"$20,000,000",$,USD,20000000.0,20000000.0
2308,"£10,000,000",£,GBP,10000000.0,15785912.03
2309,"$20,000,000",$,USD,20000000.0,20000000.0
2310,"€15,000,000",€,EUR,15000000.0,21732000.0
2311,"$8,700,000",$,USD,8700000.0,8700000.0
2312,"$20,000,000",$,USD,20000000.0,20000000.0
2313,"$20,000,000",$,USD,20000000.0,20000000.0
2314,"$20,000,000",$,USD,20000000.0,20000000.0
2315,"$20,000,000",$,USD,20000000.0,20000000.0
2316,"$20,000,000",$,USD,20000000.0,20000000.0
2317,"$20,000,000",$,USD,20000000.0,20000000.0
2318,"$20,000,000",$,USD,20000000.0,20000000.0
2319,"$20,000,000",$,USD,20000000.0,20000000.0
2320,"$20,000,000",$,USD,20000000.0,20000000.0
2321,"$20,000,000",$,USD,20000000.0,20000000.0
2322,"$20,000,000",$,USD,20000000.0,20000000.0
2323,"¥2,400,000,000",¥,JPY,2400000000.0,21157257.16
2324,"$20,000,000",$,USD,20000000.0,20000000.0
2325,"$20,000,000",$,USD,20000000.0,20000000.0
2326,"$2,000,000",$,USD,2000000.0,2000000.0
2327,"$20,000,000",$,USD,20000000.0,20000000.0
2328,"$20,000,000",$,USD,20000000.0,20000000.0
2329,"$20,000,000",$,USD,20000000.0,20000000.0
2330,"$40,000,000",$,USD,40000000.0,40000000.0
2331,"$24,000,000",$,USD,24000000.0,24000000.0
2332,"$20,000,000",$,USD,20000000.0,20000000.0
2333,"$10,000,000",$,USD,10000000.0,10000000.0
2334,"$22,000,000",$,USD,22000000.0,22000000.0
2335,"$20,000,000",$,USD,20000000.0,20000000.0
2337,"$20,000,000",$,USD,20000000.0,20000000.0
2339,"FRF140,000,000",FRF,FRF,140000000.0,27184466.019417472
2340,"$20,000,000",$,USD,20000000.0,20000000.0
2341,"$22,000,000",$,USD,22000000.0,22000000.0
2343,"$20,000,000",$,USD,20000000.0,20000000.0
2345,"$13,000",$,USD,13000.0,13000.0
2346,"$25,000,000",$,USD,25000000.0,25000000.0
2347,"$20,000,000",$,USD,20000000.0,20000000.0
2348,"$20,000,000",$,USD,20000000.0,20000000.0
2350,"$20,000,000",$,USD,20000000.0,20000000.0
2351,"$20,000,000",$,USD,20000000.0,20000000.0
2352,"$20,000,000",$,USD,20000000.0,20000000.0
2353,"$27,220,000",$,USD,27220000.0,27220000.0
2354,"$19,400,000",$,USD,19400000.0,19400000.0
2355,"€20,000,000",€,EUR,20000000.0,31550000.0
2356,"$22,000,000",$,USD,22000000.0,22000000.0
2357,"$20,000,000",$,USD,20000000.0,20000000.0
2358,"$19,000,000",$,USD,19000000.0,19000000.0
2359,"$19,000,000",$,USD,19000000.0,19000000.0
2360,"$14,000,000",$,USD,14000000.0,14000000.0
2361,"$42,000,000",$,USD,42000000.0,42000000.0
2362,"$19,000,000",$,USD,19000000.0,19000000.0
2363,"$19,000,000",$,USD,19000000.0,19000000.0
2364,"$37,000,000",$,USD,37000000.0,37000000.0
2365,"$13,000,000",$,USD,13000000.0,13000000.0
2366,"$27,000,000",$,USD,27000000.0,27000000.0
2367,"$19,000,000",$,USD,19000000.0,19000000.0
2368,"$18,000,000",$,USD,18000000.0,18000000.0
2369,"$19,100,000",$,USD,19100000.0,19100000.0
2371,"$19,000,000",$,USD,19000000.0,19000000.0
2372,"$20,000,000",$,USD,20000000.0,20000000.0
2373,"$19,000,000",$,USD,19000000.0,19000000.0
2375,"$25,000,000",$,USD,25000000.0,25000000.0
2376,"$19,000,000",$,USD,19000000.0,19000000.0
2377,"$19,000,000",$,USD,19000000.0,19000000.0
2378,"$19,000,000",$,USD,19000000.0,19000000.0
2379,"$19,000,000",$,USD,19000000.0,19000000.0
2380,"$23,000,000",$,USD,23000000.0,23000000.0
2382,"$19,000,000",$,USD,19000000.0,19000000.0
2383,"$19,000,000",$,USD,19000000.0,19000000.0
2385,"$19,000,000",$,USD,19000000.0,19000000.0
2386,"$19,000,000",$,USD,19000000.0,19000000.0
2387,"$15,000,000",$,USD,15000000.0,15000000.0
2389,"$18,500,000",$,USD,18500000.0,18500000.0
2390,"$18,500,000",$,USD,18500000.0,18500000.0
2391,"$18,000,000",$,USD,18000000.0,18000000.0
2392,"$23,000,000",$,USD,23000000.0,23000000.0
2393,"$18,000,000",$,USD,18000000.0,18000000.0
2394,"$18,000,000",$,USD,18000000.0,18000000.0
2395,"$18,000,000",$,USD,18000000.0,18000000.0
2396,"$17,000,000",$,USD,17000000.0,17000000.0
2397,"$19,000,000",$,USD,19000000.0,19000000.0
2398,"$17,000,000",$,USD,17000000.0,17000000.0
2399,"$16,000,000",$,USD,16000000.0,16000000.0
2400,"$18,000,000",$,USD,18000000.0,18000000.0
2401,"$30,000,000",$,USD,30000000.0,30000000.0
2402,"$23,000,000",$,USD,23000000.0,23000000.0
2403,"$16,500,000",$,USD,16500000.0,16500000.0
2404,"$18,000,000",$,USD,18000000.0,18000000.0
2405,"$21,000,000",$,USD,21000000.0,21000000.0
2406,"$15,000,000",$,USD,15000000.0,15000000.0
2407,"$18,000,000",$,USD,18000000.0,18000000.0
2408,"$20,000,000",$,USD,20000000.0,20000000.0
2409,"$17,000,000",$,USD,17000000.0,17000000.0
2410,"$18,000,000",$,USD,18000000.0,18000000.0
2411,"$19,800,000",$,USD,19800000.0,19800000.0
2413,"$18,000,000",$,USD,18000000.0,18000000.0
2414,"$18,000,000",$,USD,18000000.0,18000000.0
2415,"$18,000,000",$,USD,18000000.0,18000000.0
2416,"$15,000,000",$,USD,15000000.0,15000000.0
2417,"$18,000,000",$,USD,18000000.0,18000000.0
2418,"$18,000,000",$,USD,18000000.0,18000000.0
2419,"$18,000,000",$,USD,18000000.0,18000000.0
2420,"$1,000,000",$,USD,1000000.0,1000000.0
2421,"$18,000,000",$,USD,18000000.0,18000000.0
2422,"$18,000,000",$,USD,18000000.0,18000000.0
2423,"$18,000,000",$,USD,18000000.0,18000000.0
2424,"$18,000,000",$,USD,18000000.0,18000000.0
2425,"$18,000,000",$,USD,18000000.0,18000000.0
2426,"$18,000,000",$,USD,18000000.0,18000000.0
2427,"$18,000,000",$,USD,18000000.0,18000000.0
2428,"$18,000,000",$,USD,18000000.0,18000000.0
2429,"$18,000,000",$,USD,18000000.0,18000000.0
2430,"$25,000,000",$,USD,25000000.0,25000000.0
2431,"$29,000,000",$,USD,29000000.0,29000000.0
2432,"$17,000,000",$,USD,17000000.0,17000000.0
2433,"$12,000,000",$,USD,12000000.0,12000000.0
2434,"$27,000,000",$,USD,27000000.0,27000000.0
2435,"$30,000,000",$,USD,30000000.0,30000000.0
2436,"$18,000,000",$,USD,18000000.0,18000000.0
2437,"$18,000,000",$,USD,18000000.0,18000000.0
2438,"$18,000,000",$,USD,18000000.0,18000000.0
2439,"$21,000,000",$,USD,21000000.0,21000000.0
2440,"$18,000,000",$,USD,18000000.0,18000000.0
2441,"$18,000,000",$,USD,18000000.0,18000000.0
2442,"$18,000,000",$,USD,18000000.0,18000000.0
2443,"$18,000,000",$,USD,18000000.0,18000000.0
2444,"$18,000,000",$,USD,18000000.0,18000000.0
2445,"$18,000,000",$,USD,18000000.0,18000000.0
2446,"$17,000,000",$,USD,17000000.0,17000000.0
2447,"$18,000,000",$,USD,18000000.0,18000000.0
2448,"$18,000,000",$,USD,18000000.0,18000000.0
2449,"$18,000,000",$,USD,18000000.0,18000000.0
2450,"$18,000,000",$,USD,18000000.0,18000000.0
2451,"$18,000,000",$,USD,18000000.0,18000000.0
2452,"$18,000,000",$,USD,18000000.0,18000000.0
2453,"$20,000,000",$,USD,20000000.0,20000000.0
2454,"$18,000,000",$,USD,18000000.0,18000000.0
2456,"$18,000,000",$,USD,18000000.0,18000000.0
2457,"$18,000,000",$,USD,18000000.0,18000000.0
2458,"$18,000,000",$,USD,18000000.0,18000000.0
2460,"$18,000,000",$,USD,18000000.0,18000000.0
2462,"$2,700,000",$,USD,2700000.0,2700000.0
2463,"$18,000,000",$,USD,18000000.0,18000000.0
2464,"$18,000,000",$,USD,18000000.0,18000000.0
2465,"$18,000,000",$,USD,18000000.0,18000000.0
2467,"$18,000,000",$,USD,18000000.0,18000000.0
2468,"$11,350,000",$,USD,11350000.0,11350000.0
2469,"$3,500,000",$,USD,3500000.0,3500000.0
2470,"$18,000,000",$,USD,18000000.0,18000000.0
2471,"$18,000,000",$,USD,18000000.0,18000000.0
2472,"$11,000,000",$,USD,11000000.0,11000000.0
2473,"$17,900,000",$,USD,17900000.0,17900000.0
2474,"€14,000,000",€,EUR,14000000.0,17630200.0
2475,"$20,000,000",$,USD,20000000.0,20000000.0
2477,"$18,000,000",$,USD,18000000.0,18000000.0
2478,"$17,500,000",$,USD,17500000.0,17500000.0
2479,"$30,000,000",$,USD,30000000.0,30000000.0
2480,"$17,500,000",$,USD,17500000.0,17500000.0
2481,"$24,000,000",$,USD,24000000.0,24000000.0
2482,"$17,500,000",$,USD,17500000.0,17500000.0
2483,"$18,000,000",$,USD,18000000.0,18000000.0
2484,"$17,500,000",$,USD,17500000.0,17500000.0
2485,"$17,000,000",$,USD,17000000.0,17000000.0
2486,"$18,500,000",$,USD,18500000.0,18500000.0
2487,"$17,000,000",$,USD,17000000.0,17000000.0
2488,"$17,000,000",$,USD,17000000.0,17000000.0
2489,"$17,000,000",$,USD,17000000.0,17000000.0
2490,"$16,000,000",$,USD,16000000.0,16000000.0
2491,"$17,500,000",$,USD,17500000.0,17500000.0
2492,"$325,000",$,USD,325000.0,325000.0
2493,"$31,000,000",$,USD,31000000.0,31000000.0
2494,"$18,000,000",$,USD,18000000.0,18000000.0
2495,"$17,000,000",$,USD,17000000.0,17000000.0
2496,"$17,000,000",$,USD,17000000.0,17000000.0
2497,"$20,000,000",$,USD,20000000.0,20000000.0
2498,"$17,000,000",$,USD,17000000.0,17000000.0
2499,"$170,000,000",$,USD,170000000.0,170000000.0
2500,"$17,000,000",$,USD,17000000.0,17000000.0
2501,"$17,000,000",$,USD,17000000.0,17000000.0
2502,"$15,000,000",$,USD,15000000.0,15000000.0
2503,"$17,000,000",$,USD,17000000.0,17000000.0
2504,"$17,000,000",$,USD,17000000.0,17000000.0
2505,"$17,000,000",$,USD,17000000.0,17000000.0
2506,"$20,000,000",$,USD,20000000.0,20000000.0
2507,"$17,000,000",$,USD,17000000.0,17000000.0
2508,"$34,000,000",$,USD,34000000.0,34000000.0
2509,"$30,000,000",$,USD,30000000.0,30000000.0
2510,"$17,000,000",$,USD,17000000.0,17000000.0
2511,"$4,000,000",$,USD,4000000.0,4000000.0
2512,"$26,000,000",$,USD,26000000.0,26000000.0
2513,"$17,000,000",$,USD,17000000.0,17000000.0
2514,"$9,000,000",$,USD,9000000.0,9000000.0
2515,"$17,000,000",$,USD,17000000.0,17000000.0
2516,"$17,000,000",$,USD,17000000.0,17000000.0
2517,"$17,000,000",$,USD,17000000.0,17000000.0
2518,"$17,000,000",$,USD,17000000.0,17000000.0
2520,"$15,000,000",$,USD,15000000.0,15000000.0
2521,"$20,000,000",$,USD,20000000.0,20000000.0
2522,"$17,000,000",$,USD,17000000.0,17000000.0
2523,"$16,500,000",$,USD,16500000.0,16500000.0
2524,"$17,000,000",$,USD,17000000.0,17000000.0
2525,"$17,000,000",$,USD,17000000.0,17000000.0
2526,"$17,000,000",$,USD,17000000.0,17000000.0
2527,"$17,000,000",$,USD,17000000.0,17000000.0
2528,"€11,000,000",€,EUR,11000000.0,17352500.0
2529,"$17,000,000",$,USD,17000000.0,17000000.0
2530,"$17,000,000",$,USD,17000000.0,17000000.0
2531,"$17,000,000",$,USD,17000000.0,17000000.0
2532,"$16,800,000",$,USD,16800000.0,16800000.0
2533,"$16,500,000",$,USD,16500000.0,16500000.0
2534,"$15,000,000",$,USD,15000000.0,15000000.0
2535,"$16,000,000",$,USD,16000000.0,16000000.0
2536,"$16,500,000",$,USD,16500000.0,16500000.0
2537,"$16,500,000",$,USD,16500000.0,16500000.0
2538,"$16,500,000",$,USD,16500000.0,16500000.0
2539,"$16,400,000",$,USD,16400000.0,16400000.0
2540,"$17,000,000",$,USD,17000000.0,17000000.0
2541,"$16,000,000",$,USD,16000000.0,16000000.0
2542,"$16,000,000",$,USD,16000000.0,16000000.0
2543,"$16,000,000",$,USD,16000000.0,16000000.0
2544,"$16,000,000",$,USD,16000000.0,16000000.0
2545,"$15,000,000",$,USD,15000000.0,15000000.0
2546,"$16,000,000",$,USD,16000000.0,16000000.0
2547,"$16,000,000",$,USD,16000000.0,16000000.0
2548,"$16,000,000",$,USD,16000000.0,16000000.0
2549,"$18,500,000",$,USD,18500000.0,18500000.0
2550,"$16,000,000",$,USD,16000000.0,16000000.0
2551,"$19,000,000",$,USD,19000000.0,19000000.0
2553,"$35,000,000",$,USD,35000000.0,35000000.0
2554,"$16,000,000",$,USD,16000000.0,16000000.0
2555,"$16,000,000",$,USD,16000000.0,16000000.0
2556,"$17,700,000",$,USD,17700000.0,17700000.0
2557,"$15,000,000",$,USD,15000000.0,15000000.0
2558,"£8,000,000",£,GBP,8000000.0,16088803.37
2559,"$16,000,000",$,USD,16000000.0,16000000.0
2560,"$15,500,000",$,USD,15500000.0,15500000.0
2561,"€25,000,000",€,EUR,25000000.0,33970000.0
2562,"$20,000,000",$,USD,20000000.0,20000000.0
2563,"$35,000,000",$,USD,35000000.0,35000000.0
2564,"$16,000,000",$,USD,16000000.0,16000000.0
2565,"$16,000,000",$,USD,16000000.0,16000000.0
2566,"$37,000,000",$,USD,37000000.0,37000000.0
2567,"$16,000,000",$,USD,16000000.0,16000000.0
2568,"$16,000,000",$,USD,16000000.0,16000000.0
2569,"$16,000,000",$,USD,16000000.0,16000000.0
2570,"$16,000,000",$,USD,16000000.0,16000000.0
2571,"$20,000,000",$,USD,20000000.0,20000000.0
2572,"$26,000,000",$,USD,26000000.0,26000000.0
2573,"$16,000,000",$,USD,16000000.0,16000000.0
2575,"$16,000,000",$,USD,16000000.0,16000000.0
2576,"$21,000,000",$,USD,21000000.0,21000000.0
2577,"$16,000,000",$,USD,16000000.0,16000000.0
2578,"$34,000,000",$,USD,34000000.0,34000000.0
2579,"$16,000,000",$,USD,16000000.0,16000000.0
2580,"$16,000,000",$,USD,16000000.0,16000000.0
2581,"$16,000,000",$,USD,16000000.0,16000000.0
2582,"$16,000,000",$,USD,16000000.0,16000000.0
2583,"$16,000,000",$,USD,16000000.0,16000000.0
2584,"$20,000,000",$,USD,20000000.0,20000000.0
2585,"$16,000,000",$,USD,16000000.0,16000000.0
2586,"€11,000,000",€,EUR,11000000.0,17352500.0
2587,"$15,000,000",$,USD,15000000.0,15000000.0
2588,"$16,000,000",$,USD,16000000.0,16000000.0
2589,"$16,000,000",$,USD,16000000.0,16000000.0
2590,"$16,000,000",$,USD,16000000.0,16000000.0
2591,"$16,000,000",$,USD,16000000.0,16000000.0
2592,"$16,000,000",$,USD,16000000.0,16000000.0
2593,"$15,600,000",$,USD,15600000.0,15600000.0
2595,"$15,500,000",$,USD,15500000.0,15500000.0
2596,"$13,500,000",$,USD,13500000.0,13500000.0
2597,"$15,500,000",$,USD,15500000.0,15500000.0
2598,"€15,300,000",€,EUR,15300000.0,12936150.0
2599,"$15,000,000",$,USD,15000000.0,15000000.0
2600,"$14,000,000",$,USD,14000000.0,14000000.0
2601,"$18,000,000",$,USD,18000000.0,18000000.0
2602,"$11,000,000",$,USD,11000000.0,11000000.0
2603,"$21,000,000",$,USD,21000000.0,21000000.0
2604,"$15,000,000",$,USD,15000000.0,15000000.0
2605,"$17,000,000",$,USD,17000000.0,17000000.0
2606,"$15,000,000",$,USD,15000000.0,15000000.0
2607,"$15,000,000",$,USD,15000000.0,15000000.0
2608,"$15,000,000",$,USD,15000000.0,15000000.0
2610,"$15,500,000",$,USD,15500000.0,15500000.0
2611,"$15,000,000",$,USD,15000000.0,15000000.0
2613,"$100,000,000",$,USD,100000000.0,100000000.0
2614,"$14,000,000",$,USD,14000000.0,14000000.0
2615,"$10,000,000",$,USD,10000000.0,10000000.0
2617,"$15,000,000",$,USD,15000000.0,15000000.0
2618,"$15,000,000",$,USD,15000000.0,15000000.0
2619,"$325,000",$,USD,325000.0,325000.0
2620,"$15,000,000",$,USD,15000000.0,15000000.0
2621,"$15,000,000",$,USD,15000000.0,15000000.0
2622,"£9,800,000",£,GBP,9800000.0,18001358.19
2623,"$15,000,000",$,USD,15000000.0,15000000.0
2624,"$15,000,000",$,USD,15000000.0,15000000.0
2625,"$18,000,000",$,USD,18000000.0,18000000.0
2626,"$17,000,000",$,USD,17000000.0,17000000.0
2627,"$15,000,000",$,USD,15000000.0,15000000.0
2628,"$15,000,000",$,USD,15000000.0,15000000.0
2629,"$15,000,000",$,USD,15000000.0,15000000.0
2630,"$15,000,000",$,USD,15000000.0,15000000.0
2631,"$17,000,000",$,USD,17000000.0,17000000.0
2632,"$15,000,000",$,USD,15000000.0,15000000.0
2633,"$15,000,000",$,USD,15000000.0,15000000.0
2634,"$15,000,000",$,USD,15000000.0,15000000.0
2635,"$15,000,000",$,USD,15000000.0,15000000.0
2636,"$15,000,000",$,USD,15000000.0,15000000.0
2637,"$15,000,000",$,USD,15000000.0,15000000.0
2638,"$7,000,000",$,USD,7000000.0,7000000.0
2639,"$37,000,000",$,USD,37000000.0,37000000.0
2640,"$35,000,000",$,USD,35000000.0,35000000.0
2641,"$15,000,000",$,USD,15000000.0,15000000.0
2642,"$15,000,000",$,USD,15000000.0,15000000.0
2643,"$15,000,000",$,USD,15000000.0,15000000.0
2644,"$15,000,000",$,USD,15000000.0,15000000.0
2645,"$15,000,000",$,USD,15000000.0,15000000.0
2646,"$15,000,000",$,USD,15000000.0,15000000.0
2647,"$15,000,000",$,USD,15000000.0,15000000.0
2648,"$15,000,000",$,USD,15000000.0,15000000.0
2649,"$13,000,000",$,USD,13000000.0,13000000.0
2650,"$125,000,000",$,USD,125000000.0,125000000.0
2651,"$16,000,000",$,USD,16000000.0,16000000.0
2652,"$15,000,000",$,USD,15000000.0,15000000.0
2653,"$15,000,000",$,USD,15000000.0,15000000.0
2654,"$15,000,000",$,USD,15000000.0,15000000.0
2655,"$15,000,000",$,USD,15000000.0,15000000.0
2656,"$15,000,000",$,USD,15000000.0,15000000.0
2657,"$15,000,000",$,USD,15000000.0,15000000.0
2658,"$14,000,000",$,USD,14000000.0,14000000.0
2659,"$20,000,000",$,USD,20000000.0,20000000.0
2660,"$15,000,000",$,USD,15000000.0,15000000.0
2661,"$15,000,000",$,USD,15000000.0,15000000.0
2662,"$15,000,000",$,USD,15000000.0,15000000.0
2663,"$15,000,000",$,USD,15000000.0,15000000.0
2664,"$15,000,000",$,USD,15000000.0,15000000.0
2665,"$15,000,000",$,USD,15000000.0,15000000.0
2666,"$15,000,000",$,USD,15000000.0,15000000.0
2667,"$15,000,000",$,USD,15000000.0,15000000.0
2668,"$15,000,000",$,USD,15000000.0,15000000.0
2669,"$15,000,000",$,USD,15000000.0,15000000.0
2670,"$15,000,000",$,USD,15000000.0,15000000.0
2671,"$14,000,000",$,USD,14000000.0,14000000.0
2672,"$15,000,000",$,USD,15000000.0,15000000.0
2673,"$20,000,000",$,USD,20000000.0,20000000.0
2674,"$15,000,000",$,USD,15000000.0,15000000.0
2675,"$15,000,000",$,USD,15000000.0,15000000.0
2676,"$15,000,000",$,USD,15000000.0,15000000.0
2677,"$15,000,000",$,USD,15000000.0,15000000.0
2678,"$15,000,000",$,USD,15000000.0,15000000.0
2679,"$35,000,000",$,USD,35000000.0,35000000.0
2680,"$15,000,000",$,USD,15000000.0,15000000.0
2681,"$15,000,000",$,USD,15000000.0,15000000.0
2682,"$15,000,000",$,USD,15000000.0,15000000.0
2683,"$15,000,000",$,USD,15000000.0,15000000.0
2684,"$14,000,000",$,USD,14000000.0,14000000.0
2685,"$15,000,000",$,USD,15000000.0,15000000.0
2687,"$25,000,000",$,USD,25000000.0,25000000.0
2688,"$15,000,000",$,USD,15000000.0,15000000.0
2689,"$15,000,000",$,USD,15000000.0,15000000.0
2690,"$15,000,000",$,USD,15000000.0,15000000.0
2692,"$15,000,000",$,USD,15000000.0,15000000.0
2693,"$15,000,000",$,USD,15000000.0,15000000.0
2694,"$15,000,000",$,USD,15000000.0,15000000.0
2695,"$15,000,000",$,USD,15000000.0,15000000.0
2696,"$15,000,000",$,USD,15000000.0,15000000.0
2697,"$15,000,000",$,USD,15000000.0,15000000.0
2698,"$35,000,000",$,USD,35000000.0,35000000.0
2699,"$15,000,000",$,USD,15000000.0,15000000.0
2700,"$15,000,000",$,USD,15000000.0,15000000.0
2701,"$15,000,000",$,USD,15000000.0,15000000.0
2703,"$15,000,000",$,USD,15000000.0,15000000.0
2704,"$15,000,000",$,USD,15000000.0,15000000.0
2705,"$15,000,000",$,USD,15000000.0,15000000.0
2706,"$16,000,000",$,USD,16000000.0,16000000.0
2707,"$32,000,000",$,USD,32000000.0,32000000.0
2708,"$20,000,000",$,USD,20000000.0,20000000.0
2709,"$15,000,000",$,USD,15000000.0,15000000.0
2711,"$15,000,000",$,USD,15000000.0,15000000.0
2712,"$15,000,000",$,USD,15000000.0,15000000.0
2713,"$15,000,000",$,USD,15000000.0,15000000.0
2714,"$15,000,000",$,USD,15000000.0,15000000.0
2715,"$15,000,000",$,USD,15000000.0,15000000.0
2716,"$15,000,000",$,USD,15000000.0,15000000.0
2717,"$15,000,000",$,USD,15000000.0,15000000.0
2718,"$24,000,000",$,USD,24000000.0,24000000.0
2719,"$15,000,000",$,USD,15000000.0,15000000.0
2720,"$45,000,000",$,USD,45000000.0,45000000.0
2721,"$15,000,000",$,USD,15000000.0,15000000.0
2722,"$25,000,000",$,USD,25000000.0,25000000.0
2723,"$15,000,000",$,USD,15000000.0,15000000.0
2724,"$15,000,000",$,USD,15000000.0,15000000.0
2725,"$22,000,000",$,USD,22000000.0,22000000.0
2726,"$15,000,000",$,USD,15000000.0,15000000.0
2728,"$15,000,000",$,USD,15000000.0,15000000.0
2729,"$15,000,000",$,USD,15000000.0,15000000.0
2730,"$15,000,000",$,USD,15000000.0,15000000.0
2731,"$15,000,000",$,USD,15000000.0,15000000.0
2734,"DEM6,000,000",DEM,DEM,6000000.0,1801801.8018018017
2735,"€12,000,000",€,EUR,12000000.0,14601600.0
2736,"$7,000,000",$,USD,7000000.0,7000000.0
2737,"$15,000,000",$,USD,15000000.0,15000000.0
2738,"$15,000,000",$,USD,15000000.0,15000000.0
2740,"฿300,000,000",฿,THB,300000000.0,8957978.42
2741,"$12,000,000",$,USD,12000000.0,12000000.0
2742,"$9,000,000",$,USD,9000000.0,9000000.0
2743,"$15,000,000",$,USD,15000000.0,15000000.0
2744,"$15,000,000",$,USD,15000000.0,15000000.0
2745,"$15,000,000",$,USD,15000000.0,15000000.0
2746,"$15,000,000",$,USD,15000000.0,15000000.0
2747,"$15,000,000",$,USD,15000000.0,15000000.0
2749,"$20,000,000",$,USD,20000000.0,20000000.0
2750,"$7,000,000",$,USD,7000000.0,7000000.0
2751,"$15,000,000",$,USD,15000000.0,15000000.0
2752,"$15,000,000",$,USD,15000000.0,15000000.0
2753,"$15,000,000",$,USD,15000000.0,15000000.0
2754,"$15,000,000",$,USD,15000000.0,15000000.0
2755,"$14,600,000",$,USD,14600000.0,14600000.0
2756,"$14,800,000",$,USD,14800000.0,14800000.0
2757,"$14,500,000",$,USD,14500000.0,14500000.0
2758,"€10,000,000",€,EUR,10000000.0,12328000.0
2759,"$14,500,000",$,USD,14500000.0,14500000.0
2760,"$14,400,000",$,USD,14400000.0,14400000.0
2761,"$14,200,000",$,USD,14200000.0,14200000.0
2762,"$15,000,000",$,USD,15000000.0,15000000.0
2763,"$14,000,000",$,USD,14000000.0,14000000.0
2764,"$14,000,000",$,USD,14000000.0,14000000.0
2766,"$14,000,000",$,USD,14000000.0,14000000.0
2767,"$15,000,000",$,USD,15000000.0,15000000.0
2768,"$14,000,000",$,USD,14000000.0,14000000.0
2769,"$14,000,000",$,USD,14000000.0,14000000.0
2770,"$15,000,000",$,USD,15000000.0,15000000.0
2771,"$14,000,000",$,USD,14000000.0,14000000.0
2772,"$15,000,000",$,USD,15000000.0,15000000.0
2773,"$13,000,000",$,USD,13000000.0,13000000.0
2774,"$14,000,000",$,USD,14000000.0,14000000.0
2776,"$14,000,000",$,USD,14000000.0,14000000.0
2777,"$14,000,000",$,USD,14000000.0,14000000.0
2779,"$14,000,000",$,USD,14000000.0,14000000.0
